0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1.0,0.21137778703934057,0.036211962673547385,-0.01582046761948635,-0.0060962732970167854,0.04316142757413212,0.15646169537353546,0.25455581425409063,-0.37216002254682035,-0.034577953485997945,-0.00021123674548679093,-0.01197271181714729,0.0386140233008798,0.058518386840417956,-0.001147929717454883,-0.03495744428461959,-0.018267804153775845,0.00254018877566248,-0.006308309628568901,0.03926048448163826,0.0019502307675914017,-0.009873321736481958,-0.015219290328325747,-0.004439549143667589,-0.029440435200204396,-0.026358061781664884,0.01600163089977635,0.017931278021204672,-0.004649976740541643,-0.01627750670981497,-0.039361508793116035,-0.0306112869198165,-0.1527790670349743,-0.029948240518818805,0.01510610446707399,0.00850909592857526,-0.015682156940632085,-0.03270529641260146,-0.04467235390780616,-0.041331338436542034,0.10129255510084352,0.010604096967461703,-0.02704187671506873,-0.018134202761443032,0.0100399993608082,-0.006241124650887988,0.03418174598256283,0.0017692587060075921,0.018516930718932317,0.02288227757952702,0.00022132358300981558,-0.03623672966296929,0.023342942959430707,0.039083578311525445,0.02013251567030738,0.02654030069843489,0.0025838330080295525,0.017102165569386006,0.009205872808739357,0.003364645017057516,-0.021736919308549738,-0.009214037467442862,-0.020696746899909194,-0.001222735870926161,0.01688927457020647
0.21137778703934057,1.0,0.37813664106816464,0.07553693427063517,-0.055176841432286274,0.0032348784546985987,0.11129394382727596,0.16268394874830905,-0.035189935850745445,-0.2741902154784415,-0.09408869934919688,-0.035130258637534634,0.02118165549774197,0.0011549202532001657,-0.045271079934356355,-0.0407152232693742,-0.03863141887330112,-0.021596909551269527,-0.007432597920514502,0.025685650993029364,-0.015558500014891846,-0.01140522610060227,-0.009769831956771384,-0.04782535021270633,-0.017808056437785554,-0.08890335534379411,-0.0657958483068225,0.014925145983604287,0.0004548229250910608,0.004298855319016704,-0.020914060407682546,0.002623386625545095,-0.022087508730909165,-0.10606082814100701,-0.01153513882032217,-0.031335759804287926,0.03137286540592047,-0.02162793813788175,-0.0010022801799294614,-0.02252821398738912,0.03251431562659959,0.06311862882748921,0.04167451655363098,-0.0042043392806784185,-0.017317713732889036,0.0275747419769938,0.03764456366389234,0.018682169092823372,0.006960762244052633,0.052296379624115374,-0.0004875594797999321,-0.004584362316900106,-0.0065198649082653486,0.013443868665487838,0.013288050161701955,0.03024676945499275,-0.017912352584524536,0.009167549023137714,0.03045457504846433,0.0006674870308605926,-0.012002762377096465,-0.010138924842623038,-0.03289282715119537,-0.021596589626148202,0.001991213193543801
0.036211962673547385,0.37813664106816464,1.0,0.5037639599108172,-0.11414662893428087,-0.10339686809996441,0.08404105655196269,0.13193349544554497,-0.039296171579022446,-0.17412288000792997,-0.30132038874809025,-0.14085685081522398,0.05109013388270406,-0.0318636773756542,-0.07110526044267972,-0.06295429468292975,0.017975423252556903,-0.00602938577778421,-0.044800049718987225,-0.059280812322677456,0.0015607282552999615,0.019965128718907793,0.01948586292161732,-0.0013560380345586868,0.00800674168616609,-0.005876676794743231,-0.0893355001727418,-0.014775491858755414,0.023516740675777206,0.01658473101606415,0.004364882853919308,-0.003955438613275963,-0.0043943841907827545,-0.030390814489569783,-0.08849090364797263,-0.08898528474175278,0.013905674102186238,0.025157046300593098,0.017984016994142208,0.0054487966195723245,0.006896384897746647,0.06382124140922874,0.09895803981121927,0.05920572744286686,-0.03278274731784452,-0.009565950184621006,-0.018908448213646126,-0.001922948307746515,-0.014906298420805769,0.0019379432624368569,0.06519250737994471,0.05934997285074954,-0.028708792217033985,-0.02493867401679633,-0.01270406902670631,0.001991426870618239,0.0035216244357503734,-0.02759375101673077,-0.007351334069468692,-0.024424589260938132,0.026800517299935916,-0.009588656802866554,-0.016273543956169798,-0.015321540474709221,0.0007441211287161024
-0.01582046761948635,0.07553693427063517,0.5037639599108172,1.0,-0.022257699116826093,-0.10316170343959417,0.002167747633095304,0.029904867844090993,-0.023939420247677427,-0.052987293220977505,-0.08925608954874653,-0.2840901365413078,0.031513270056469075,-0.08898469027894232,-0.07421764566735747,-0.06794370744378515,0.023387855612828145,0.03929502999951756,-0.06902186295421575,-0.11371686533396318,-0.03207390417173211,2.7293569865388752e-05,0.03175667552112946,-0.0005731635445506783,0.009337650303514184,-0.015588528189026226,-0.05243126035041629,-0.07062527816026018,0.02153051811702349,0.019980934707541018,0.005443041377329385,0.0024387295694844055,0.005122938247449913,-0.016874900563323955,-0.06968844939254477,-0.13326936517829624,-0.0014752863333415567,0.05761108247165686,0.023211538768018847,0.022580717223024717,-0.007031296251009429,-0.0035654168734493693,0.05765707789811584,0.14015904088108797,-0.017282716134852567,-0.0006598682860038358,-0.026888220928270805,0.011243254169221608,-0.005670574395980536,0.0029595731601570877,0.05316252047384147,0.08431259261380522,-0.006532757555443766,-0.030763753321064072,-0.02156322906767155,-0.010563485359943428,-0.0006262776218674816,-0.0016972632469971303,-0.020748600919839384,-0.035366569267228185,0.014362264319401068,-0.023786230618176616,-0.004240506062757007,-0.011865889178425296,0.001748238306409539
-0.0060962732970167854,-0.055176841432286274,-0.11414662893428087,-0.022257699116826093,1.0,0.5936115093377381,0.09539045114666815,0.06121413580920228,-0.0058741504238336495,0.009516432084218145,0.0432345567361563,0.027233053883769728,-0.3462626419036889,-0.08983220826560488,-0.048632014177235915,-0.025133063078833253,-0.007942682097332968,0.0034235476676291302,0.02235956674736595,0.028068664375637858,-0.07207260979530733,-0.08580431369523221,-0.022955096114841526,-0.004900532906715825,-0.02585343999462133,-0.004675193402944548,0.011411783582066182,0.023048995075914323,-0.023673261294496532,-0.0805457559552687,-0.044836262203802796,-0.02767843812083272,-0.004887868065020105,0.016971788453878166,0.020929990496314495,-0.0047768171445989735,-0.13369706926432448,-0.1061268105806993,0.0172919820390796,-0.013389484924720849,0.028845147287381044,0.007781987369723788,-0.009881564504103423,-0.019855708763008472,0.10952808173537641,0.07334053827121843,0.032175852319902706,0.0267541773025554,-0.007896347157953513,-0.029920935123114605,-0.022607601233355288,-0.029651411503570705,0.050774369772911984,0.0571679421811877,-0.0067354693249108265,0.006605664528694871,-0.0249439670147211,0.007840137778915336,-1.3151051368410852e-05,0.002474401930668108,-0.00959994878113441,-0.005976036459045389,-0.012400834294865297,-0.024698599698000853,-0.014230047470517874
0.04316142757413212,0.0032348784546985987,-0.10339686809996441,-0.10316170343959417,0.5936115093377381,1.0,0.26750701451782855,0.22152915080643218,-0.05503016757432574,-0.01344569254058342,0.05492041896504804,0.10163662299089217,-0.16338327986288,-0.19046018211918553,-0.15287208306065497,-0.10868959548320836,-0.04044717046750258,-0.004357985201699589,0.04492583945748922,0.08100155818095005,-0.14259041240238593,-0.19168932014188408,-0.06180561225305857,-0.047502361967467495,-0.034069527049514256,-0.0011831740062570731,0.0485449882231595,0.04059029858003179,-0.05087079466324793,-0.1443780660336986,-0.04980629988617216,-0.026214614858619298,0.03475934652631551,0.015381954787257684,0.0017333813709366902,-0.030182590774010944,-0.08903742002946093,-0.15577238960505926,-0.0022574335528043584,-0.02237301335359703,0.054298816971455575,0.00024229109093722504,-0.03897312068616119,-0.05564691639719788,0.11627946145579779,0.15327391460398532,0.05958593511546707,0.038632097588808936,-0.020727997364279434,-0.011173948492822099,-0.030523506320910405,-0.01696783801616473,0.04563954917302505,0.09066824969133801,0.01839242714143023,0.026937935277719375,-0.04543825487345173,-0.0013003542486658664,0.019259183514976744,0.03610608832639149,-0.055535278303332186,-0.052165290021819695,-0.050756452994663505,-0.06104771134830653,-0.017542861344228958
0.15646169537353546,0.11129394382727596,0.08404105655196269,0.002167747633095304,0.09539045114666815,0.26750701451782855,1.0,0.5395017986166699,-0.035034582954584864,-0.0007129521070482139,0.052093443439692785,0.05510601138447564,0.04150837954910159,0.056462448032016256,-0.25809222904738444,-0.1059892459362375,-0.0223525947408089,-0.011940424753457413,-0.022135590872661332,0.03640824931396962,-0.042756659283230865,-0.061798607101050694,-0.07556690862422112,-0.06275083786961559,-0.02604052807271705,0.002028301615523856,0.013475424291335102,0.02606242544309434,-0.01955126937777441,-0.043585572405935254,-0.056367309097090305,-0.027751864537846997,-0.07161822826653134,-0.046880547792299936,-0.041065045003833935,-0.034529848543737016,-0.03998080531957605,-0.09118788305294437,-0.14440732082760752,-0.13829920355599276,0.06989077585831953,0.00014716662828721837,-0.021791687195942017,-0.032515951665427895,0.029793007522089195,0.01731442685209393,0.1142162491848095,0.04043432934533234,0.030598652649368546,0.01844451040948874,0.008477287107200537,-0.03199405189526354,0.005205059397187928,0.05557177960217325,0.09069308548129212,0.08622449016105763,-0.021982938224142407,0.0023436541631176497,-0.0163804013352395,-0.0058542201148155636,-0.013199117480187783,0.007199719137725728,-0.021741667507644533,-0.024134742332785602,0.03322901450094929
0.25455581425409063,0.16268394874830905,0.13193349544554497,0.029904867844090993,0.06121413580920228,0.22152915080643218,0.5395017986166699,1.0,-0.09717892733481198,-0.040348574457494506,-0.009307295535962917,0.03573857515207043,0.007939934292640456,-0.013228451899161709,-0.2121323306121971,-0.3582946740608781,-0.023697966432692247,-0.01972643346290372,-0.030458032820764022,0.020402110175012606,-0.029014645741742565,-0.05453564356809059,-0.04324490959932792,-0.03813279890394574,-0.01084171994832349,-0.01837435922410696,-0.007581094582659908,0.0025869797905048336,-0.00683346192086543,-0.023824854523659393,-0.04378072332234308,-0.04053652476394714,-0.06527655622814979,-0.006518492536836019,0.012043488019094105,0.006245318983110333,-0.0197135896324257,-0.056177277177701414,-0.06104816477008353,-0.12215572573434488,0.030739737496497572,0.028366757684319982,-0.013910828229611066,-0.021756966462170464,0.014996097556557212,0.0237822772238997,0.0427477005636467,0.027787546031684082,0.04647839012360245,2.5391263323067034e-05,0.0176929637521926,-0.004481299949059053,0.004883946611867513,0.02562234538948063,0.055407540801144885,0.09060850702063261,-0.02657538384721229,-0.0031969354957562374,-0.0041417896772941295,0.007030854440216818,-0.012582823284687924,-0.0046360853789775055,-0.022549924194841402,-0.049191756239709325,-0.00023251689346563508
-0.37216002254682035,-0.035189935850745445,-0.039296171579022446,-0.023939420247677427,-0.0058741504238336495,-0.05503016757432574,-0.035034582954584864,-0.09717892733481198,1.0,0.20819699565105887,0.06067448729938908,-0.009531510799476084,0.023607539230132178,0.08323950913612194,0.17156908688842817,0.2724655892693011,-0.3878509882796219,-0.08721307266051734,0.00999881856203382,0.01741077444949411,0.014324349697605838,0.04833738578938783,-0.03330465379877977,-0.09085615608038551,-0.03120048298370838,-0.026633034009701576,-0.012747464532415835,0.01688548419394838,-0.03120287713203574,-0.02278447216991531,0.0016736779178992333,0.000769999574743179,-0.028254731872249698,-0.007779627986033475,0.005936801660142018,0.005707375928163392,0.013126437374088019,-0.03704884875221092,-0.020783816916205174,-0.030913810438986777,-0.12001336499811668,-0.03366521737914983,-0.02081941194796608,-0.027301999848885455,-0.0050831961644432315,-0.01387722938308178,-0.02867187908690882,-0.039966342514262405,0.10607773175457968,0.04109551593462596,-0.0028888616837467154,-0.009566896164050915,0.003317953515099666,0.003613272463451902,0.04539221162509953,0.0318404822580687,0.03976965832219557,-0.0226301806349518,-0.00752371345328417,0.013161027395358144,0.007476351490655129,0.019484464940432135,0.019339482200956982,0.026728453996332988,0.0037883676946905047
-0.034577953485997945,-0.2741902154784415,-0.17412288000792997,-0.052987293220977505,0.009516432084218145,-0.01344569254058342,-0.0007129521070482139,-0.040348574457494506,0.20819699565105887,1.0,0.33906410276676474,0.07233720221301876,-0.04082088082632401,0.008482201904984079,0.09663522828561115,0.1694049032421193,-0.031168100898609878,-0.2871374584413578,-0.08780574778163988,0.01175846361525633,0.003921898679477106,-0.011563707698583576,-0.04417764256417851,-0.0471929392734487,-0.06758096956057677,-0.06483536895170311,0.03520129754424955,0.0025799330453007085,-0.0036436123371524237,-0.009701495047676213,-0.04006315305789783,-0.03769285626391311,-0.016024551721508382,-0.05471845264567662,-0.0397315033366774,-0.03076917996289023,0.0069305191312163785,0.030856969882275893,-0.024828973584452036,-0.012552056003767893,-0.006452533494148243,-0.11921990711569763,-0.05162112074607281,0.00048987446487171,0.020159801611683646,-0.026868831846557938,-0.008170778997566805,-0.013858679846250133,0.013244307859509466,0.15055444379037505,0.028681580583957166,0.007221793541743209,0.0010195848423243668,-0.000524235960114299,0.01995710127717576,0.001247717457487595,0.0326843510866509,0.0558764964768439,-0.01704182820285362,-0.028594035624012106,-0.017100801619682644,0.00144213226952441,-0.015452007349306778,0.0011157350674526468,-0.005593403395633547
